model,mode,task_id,task_type,planning_exec_ready,spec_path,contract_compatible,execution_success,output_valid,row_or_pixel_count,required_fields_ok,geometry_or_raster_ok,duration_seconds,output_path,error_type,error_message
qwen2.5-coder:14b,geoguard,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T005_geoguard.json,1,1,1,116,1,1,0.029,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5-coder:14b,geoguard,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T011_geoguard.json,1,1,1,2498,1,1,0.096,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T011/T011_school_count_by_tract.gpkg,,
qwen2.5-coder:14b,geoguard,T012,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T012_geoguard.json,1,1,1,2498,1,1,0.084,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T012/T012_hospital_count_by_tract.gpkg,,
qwen2.5-coder:14b,geoguard,T013,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T013_geoguard.json,1,1,1,2498,1,1,0.099,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T013/T013_school_density_by_tract.gpkg,,
qwen2.5-coder:14b,geoguard,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T014_geoguard.json,1,1,1,1399,1,1,0.077,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T014/T014_tracts_with_schools.gpkg,,
qwen2.5-coder:14b,geoguard,T016,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T016_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T016/T016_temperature_clip.tif,,
qwen2.5-coder:14b,geoguard,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T017_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:14b,geoguard,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T018_geoguard.json,1,1,1,117,1,1,0.007,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:14b,geoguard,T019,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T019_geoguard.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:14b,geoguard,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T020_geoguard.json,1,1,1,117,1,1,0.007,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:14b,geoguard,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T021_geoguard.json,1,1,1,2498,1,1,1.344,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:14b,geoguard,T022,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T022_geoguard.json,1,1,1,2498,1,1,1.340,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:14b,geoguard,T023,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T023_geoguard.json,1,1,1,8,1,1,1.304,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T023/T023_temperature_stats_hot_tracts.gpkg,,
qwen2.5-coder:14b,geoguard,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T026_geoguard.json,1,1,1,117700,1,1,0.345,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T026/T026_temperature_choropleth.png,,
qwen2.5-coder:14b,geoguard,T027,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T027_geoguard.json,1,1,1,118133,1,1,0.400,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T027/T027_school_density_choropleth.png,,
qwen2.5-coder:14b,geoguard,T028,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_14b/geoguard/T028_geoguard.json,1,1,1,118545,1,1,0.558,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_14b/geoguard/T028/T028_flood_exposure_choropleth.png,,
qwen2.5-coder:32b,geoguard,T001,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T001_geoguard.json,1,1,1,116,1,1,0.031,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T001/T001_buffer_hospitals.gpkg,,
qwen2.5-coder:32b,geoguard,T002,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T002_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T002/T002_buffer_hospitals_2500m.gpkg,,
qwen2.5-coder:32b,geoguard,T003,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T003_geoguard.json,1,1,1,1,1,1,0.036,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T003/T003_buffer_hospitals_dissolved.gpkg,,
qwen2.5-coder:32b,geoguard,T004,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T004_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T004/T004_buffer_hospitals_named.gpkg,,
qwen2.5-coder:32b,geoguard,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T005_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5-coder:32b,geoguard,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T011_geoguard.json,1,1,1,2498,1,1,0.097,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T011/T011_school_count_by_tract.gpkg,,
qwen2.5-coder:32b,geoguard,T012,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T012_geoguard.json,1,1,1,2498,1,1,0.086,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T012/T012_hospital_count_by_tract.gpkg,,
qwen2.5-coder:32b,geoguard,T013,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T013_geoguard.json,1,1,1,2498,1,1,0.101,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T013/T013_school_density_by_tract.gpkg,,
qwen2.5-coder:32b,geoguard,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T014_geoguard.json,1,1,1,1399,1,1,0.078,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T014/T014_tracts_with_schools.gpkg,,
qwen2.5-coder:32b,geoguard,T016,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T016_geoguard.json,1,1,1,44,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T016/T016_temperature_clip.tif,,
qwen2.5-coder:32b,geoguard,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T017_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:32b,geoguard,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T018_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:32b,geoguard,T019,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T019_geoguard.json,1,1,1,44,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T019/T019_temperature_clip_compressed.tif,,
qwen2.5-coder:32b,geoguard,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T020_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:32b,geoguard,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T021_geoguard.json,1,1,1,2498,1,1,1.342,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:32b,geoguard,T022,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T022_geoguard.json,1,1,1,2498,1,1,1.353,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:32b,geoguard,T023,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T023_geoguard.json,1,1,1,8,1,1,1.293,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T023/T023_temperature_stats_hot_tracts.gpkg,,
qwen2.5-coder:32b,geoguard,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/geoguard/T026_geoguard.json,1,1,1,117700,1,1,0.343,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/geoguard/T026/T026_temperature_choropleth.png,,
qwen2.5-coder:3b,geoguard,T004,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T004_geoguard.json,1,1,1,116,1,1,0.031,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T004/T004_buffer_hospitals_named.gpkg,,
qwen2.5-coder:3b,geoguard,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T005_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5-coder:3b,geoguard,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T011_geoguard.json,1,1,1,2498,1,1,0.098,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T011/T011_school_count_by_tract.gpkg,,
qwen2.5-coder:3b,geoguard,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T014_geoguard.json,1,1,1,1399,1,1,0.078,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T014/T014_tracts_with_schools.gpkg,,
qwen2.5-coder:3b,geoguard,T016,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T016_geoguard.json,1,1,1,44,1,1,0.009,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T016/T016_temperature_clip.tif,,
qwen2.5-coder:3b,geoguard,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T017_geoguard.json,1,1,1,44,1,1,0.023,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:3b,geoguard,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T018_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:3b,geoguard,T019,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T019_geoguard.json,1,1,1,44,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T019/T019_temperature_clip_compressed.tif,,
qwen2.5-coder:3b,geoguard,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T020_geoguard.json,1,1,1,44,1,1,0.009,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:3b,geoguard,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T026_geoguard.json,1,1,1,117700,1,1,0.347,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T026/T026_temperature_choropleth.png,,
qwen2.5-coder:3b,geoguard,T028,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T028_geoguard.json,1,1,1,117960,1,1,0.541,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/geoguard/T028/T028_flood_exposure_choropleth.png,,
qwen2.5-coder:3b,geoguard,T029,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/geoguard/T029_geoguard.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:7b,geoguard,T001,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T001_geoguard.json,1,1,1,116,1,1,0.031,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T001/T001_buffer_hospitals.gpkg,,
qwen2.5-coder:7b,geoguard,T002,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T002_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T002/T002_buffer_hospitals_2500m.gpkg,,
qwen2.5-coder:7b,geoguard,T003,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T003_geoguard.json,1,1,1,1,1,1,0.036,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T003/T003_buffer_hospitals_dissolved.gpkg,,
qwen2.5-coder:7b,geoguard,T004,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T004_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T004/T004_buffer_hospitals_named.gpkg,,
qwen2.5-coder:7b,geoguard,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T005_geoguard.json,1,1,1,116,1,1,0.030,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5-coder:7b,geoguard,T017,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T017_geoguard.json,1,1,1,44,1,1,0.027,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T017/T017_temperature_clip_nodata.tif,,
qwen2.5-coder:7b,geoguard,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T018_geoguard.json,1,1,1,44,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:7b,geoguard,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T020_geoguard.json,1,1,1,117,1,1,0.008,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:7b,geoguard,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T021_geoguard.json,1,1,1,2498,1,1,1.344,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:7b,geoguard,T022,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T022_geoguard.json,1,1,1,2498,1,1,1.418,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:7b,geoguard,T023,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T023_geoguard.json,1,1,1,8,1,1,1.283,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T023/T023_temperature_stats_hot_tracts.gpkg,,
qwen2.5-coder:7b,geoguard,T026,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T026_geoguard.json,1,1,1,116972,1,1,0.345,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T026/T026_temperature_choropleth.png,,
qwen2.5-coder:7b,geoguard,T028,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T028_geoguard.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:7b,geoguard,T030,choropleth_export,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/geoguard/T030_geoguard.json,1,1,1,117495,1,1,0.602,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/geoguard/T030/T030_multivariate_risk_map.png,,
qwen2.5:3b,geoguard,T005,buffer_service_area,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/geoguard/T005_geoguard.json,1,1,1,116,1,1,0.032,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/geoguard/T005/T005_buffer_hospitals_area.gpkg,,
qwen2.5:3b,geoguard,T011,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/geoguard/T011_geoguard.json,1,1,1,2498,1,1,0.099,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/geoguard/T011/T011_school_count_by_tract.gpkg,,
qwen2.5:3b,geoguard,T014,point_count_join,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/geoguard/T014_geoguard.json,1,1,1,1399,1,1,0.080,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/geoguard/T014/T014_tracts_with_schools.gpkg,,
qwen2.5:3b,geoguard,T021,zonal_statistics,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/geoguard/T021_geoguard.json,1,1,1,2498,1,1,1.359,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/geoguard/T021/T021_temperature_zonal_stats.gpkg,,
