model,mode,task_id,task_type,planning_exec_ready,spec_path,contract_compatible,execution_success,output_valid,row_or_pixel_count,required_fields_ok,geometry_or_raster_ok,duration_seconds,output_path,error_type,error_message
qwen2.5-coder:32b,basic,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T010_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:32b,basic,T011,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T011_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['school_points']
qwen2.5-coder:32b,basic,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T012_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['hospital_points']
qwen2.5-coder:32b,basic,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T013_basic.json,1,1,1,2498,1,1,0.139,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/basic/T013/T013_school_density_by_tract.gpkg,,
qwen2.5-coder:32b,basic,T014,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T014_basic.json,0,0,0,0,0,0,0.001,,ValueError,missing expected layer mentions: ['school_points']
qwen2.5-coder:32b,basic,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T015_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'school_points']"
qwen2.5-coder:32b,basic,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T016_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:32b,basic,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T017_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:32b,basic,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T018_basic.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/basic/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:32b,basic,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T019_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:32b,basic,T020,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T020_basic.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/basic/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:32b,basic,T021,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T021_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T021_basic.json'
qwen2.5-coder:32b,basic,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T022_basic.json,1,1,1,2498,1,1,1.812,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_32b/basic/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:32b,basic,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T023_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5-coder:32b,basic,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T024_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5-coder:32b,basic,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T025_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:32b,basic,T026,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T026_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:32b,basic,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T027_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:32b,basic,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T028_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:32b,basic,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T029_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:32b,basic,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T030_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_32b/basic/T030_basic.json'
qwen2.5-coder:3b,basic,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T001_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['hospital_points']
qwen2.5-coder:3b,basic,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T002_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5-coder:3b,basic,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T003_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5-coder:3b,basic,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T004_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T004_basic.json'
qwen2.5-coder:3b,basic,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T005_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5-coder:3b,basic,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T006_basic.json,1,1,1,1696,1,1,0.356,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/basic/T006/T006_flood_tract_overlay.gpkg,,
qwen2.5-coder:3b,basic,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T007_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T007_basic.json'
qwen2.5-coder:3b,basic,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T008_basic.json,1,1,1,1696,1,1,0.345,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/basic/T008/T008_sfha_overlay.gpkg,,
qwen2.5-coder:3b,basic,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T009_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5-coder:3b,basic,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T010_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:3b,basic,T011,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T011_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5-coder:3b,basic,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T012_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'hospital_points']"
qwen2.5-coder:3b,basic,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T013_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['school_points']
qwen2.5-coder:3b,basic,T014,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T014_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5-coder:3b,basic,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T015_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5-coder:3b,basic,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T016_basic.json,1,1,1,44,1,1,0.011,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/basic/T016/T016_temperature_clip.tif,,
qwen2.5-coder:3b,basic,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T017_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:3b,basic,T018,raster_clip,1,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T018_basic.json,1,1,1,44,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/basic/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:3b,basic,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T019_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['study_boundary']
qwen2.5-coder:3b,basic,T020,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T020_basic.json,1,1,1,44,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_3b/basic/T020/T020_temperature_clip_metadata.tif,,
qwen2.5-coder:3b,basic,T021,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T021_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5-coder:3b,basic,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T022_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'temperature_raster']"
qwen2.5-coder:3b,basic,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T023_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'temperature_raster']"
qwen2.5-coder:3b,basic,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T024_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points', 'temperature_raster']"
qwen2.5-coder:3b,basic,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T025_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones', 'school_points']"
qwen2.5-coder:3b,basic,T026,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T026_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:3b,basic,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T027_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:3b,basic,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T028_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:3b,basic,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T029_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:3b,basic,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T030_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_3b/basic/T030_basic.json'
qwen2.5-coder:7b,basic,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T001_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['hospital_points']
qwen2.5-coder:7b,basic,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T002_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T002_basic.json'
qwen2.5-coder:7b,basic,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T003_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5-coder:7b,basic,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T004_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5-coder:7b,basic,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T005_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T005_basic.json'
qwen2.5-coder:7b,basic,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T006_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:7b,basic,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T007_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:7b,basic,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T008_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:7b,basic,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T009_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:7b,basic,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T010_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5-coder:7b,basic,T011,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T011_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5-coder:7b,basic,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T012_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'hospital_points']"
qwen2.5-coder:7b,basic,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T013_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5-coder:7b,basic,T014,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T014_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5-coder:7b,basic,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T015_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'hospital_points', 'school_points']"
qwen2.5-coder:7b,basic,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T016_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['study_boundary', 'temperature_raster']"
qwen2.5-coder:7b,basic,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T017_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['study_boundary', 'temperature_raster']"
qwen2.5-coder:7b,basic,T018,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T018_basic.json,1,1,1,44,1,1,0.010,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/basic/T018/T018_temperature_clip_boundary_crs.tif,,
qwen2.5-coder:7b,basic,T019,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T019_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['study_boundary', 'temperature_raster']"
qwen2.5-coder:7b,basic,T020,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T020_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['study_boundary', 'temperature_raster']"
qwen2.5-coder:7b,basic,T021,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T021_basic.json,1,1,1,2498,1,1,1.815,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/basic/T021/T021_temperature_zonal_stats.gpkg,,
qwen2.5-coder:7b,basic,T022,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T022_basic.json,1,1,1,2498,1,1,1.820,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5-coder_7b/basic/T022/T022_temperature_mean_by_tract.gpkg,,
qwen2.5-coder:7b,basic,T023,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T023_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'temperature_raster']"
qwen2.5-coder:7b,basic,T024,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T024_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points', 'temperature_raster']"
qwen2.5-coder:7b,basic,T025,zonal_statistics,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T025_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones', 'school_points', 'temperature_raster']"
qwen2.5-coder:7b,basic,T026,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T026_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:7b,basic,T027,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T027_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:7b,basic,T028,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T028_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:7b,basic,T029,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T029_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5-coder:7b,basic,T030,choropleth_export,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5-coder_7b/basic/T030_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['zonal_input_for_map']
qwen2.5:3b,basic,T001,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T001_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5:3b,basic,T002,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T002_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5:3b,basic,T003,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T003_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5:3b,basic,T004,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T004_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T004_basic.json'
qwen2.5:3b,basic,T005,buffer_service_area,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T005_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['hospital_points', 'study_boundary']"
qwen2.5:3b,basic,T006,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T006_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5:3b,basic,T007,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T007_basic.json,1,1,1,1696,1,1,0.344,experiments/08_workflow_contract_execution/outputs/artifacts/qwen2.5_3b/basic/T007/T007_flood_tract_overlay_area.gpkg,,
qwen2.5:3b,basic,T008,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T008_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5:3b,basic,T009,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T009_basic.json,0,0,0,0,0,0,0.000,,ValueError,missing expected layer mentions: ['census_tracts']
qwen2.5:3b,basic,T010,overlay_intersection,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T010_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'flood_zones']"
qwen2.5:3b,basic,T011,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T011_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5:3b,basic,T012,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T012_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'hospital_points']"
qwen2.5:3b,basic,T013,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T013_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T013_basic.json'
qwen2.5:3b,basic,T014,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T014_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'school_points']"
qwen2.5:3b,basic,T015,point_count_join,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T015_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['census_tracts', 'hospital_points', 'school_points']"
qwen2.5:3b,basic,T016,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T016_basic.json,0,0,0,0,0,0,0.000,,FileNotFoundError,[Errno 2] No such file or directory: 'experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T016_basic.json'
qwen2.5:3b,basic,T017,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T017_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['study_boundary', 'temperature_raster']"
qwen2.5:3b,basic,T018,raster_clip,0,experiments/07_grounded_gis_workflow_benchmark/outputs/generated_specs/qwen2.5_3b/basic/T018_basic.json,0,0,0,0,0,0,0.000,,ValueError,"missing expected layer mentions: ['study_boundary', 'temperature_raster']"
